MedCodeId,OriginalReadCode,CleansedReadCode,Term,SnomedCTConceptId,SnomedCTDescriptionId,Release,EmisCodeCategoryId
616351000006115,C107-1,C107.11,Diabetes mellitus with gangrene,422275004,2616612015,,32
616381000006111,C103,C103.00,Diabetes mellitus with ketoacidotic coma,26298008,44045012,,32
616391000006114,C106,C106.00,Nervous system disorder due to diabetes mellitus,422088007,3688477014,,32
616421000006118,C105,C105.00,Eye disorder due to diabetes mellitus,25093002,3688467012,,32
616441000006113,C107,C107.00,Peripheral vascular disorder due to diabetes mellitus,421895002,3688501014,,32
616451000006110,C106-3,C106.13,Diabetes mellitus with polyneuropathy,49455004,82373015,,32
616461000006112,C104,C104.00,Diabetes mellitus with renal manifestation,127013003,301016,,32
616481000006119,C1061,C106100,"Diabetes mellitus, adult onset, + neurological manifestation",421326000,2618196010,,32
616491000006116,C1051,C105100,"Diabetes mellitus, adult onset, + ophthalmic manifestation",422099009,2618233010,,32
616501000006112,C10z1,C10z100,Disorder due to type 2 diabetes mellitus,422014003,3013072014,,32
616511000006110,C1001,C100100,"Diabetes mellitus, adult onset, no mention of complication",313436004,457329019,,32
616531000006116,C1011,C101100,"Diabetes mellitus, adult onset, with ketoacidosis",421750000,2618220016,,32
616541000006114,C1031,C103100,"Diabetes mellitus, adult onset, with ketoacidotic coma",421847006,2618218019,,32
616551000006111,C1041,C104100,"Diabetes mellitus, adult onset, with renal manifestation",420279001,2615535015,,32
616561000006113,C1072,C107200,"Diabetes mellitus, adult with gangrene",421631007,2618206011,,32
616571000006118,C10y1,C10y100,"Diabetes mellitus, adult, + other specified manifestation",73211009,121589010,,32
616581000006115,C1071,C107100,"Diabetes mellitus, adult, + peripheral circulatory disorder",422166005,2618204014,,32
616831000006118,C107-2,C107.12,Diabetes with gangrene,422275004,2616612015,,32
616921000006113,C106-1,C106.11,Diabetic amyotrophy,39058009,65526011,,32
622221000000118,C10FS,C10FS00,Maternally inherited diabetes mellitus,335621000000101,622221000000118,,32
641581000006115,C1096,C109600,Non-insulin-dependent diabetes mellitus with retinopathy,422034002,3035295017,,32
674961000006118,C1074,C107400,Peripheral circulatory disorder associated with type 2 diabetes mellitus,422166005,2623039019,,32
719531000006118,C10A,C10A.00,Malnutrition related diabetes mellitus,75524006,125439011,,32
719541000006111,C10A0,C10A000,Malnutrition-related diabetes mellitus with coma,420996007,2618229015,,32
719601000006110,C10A5,C10A500,Malnutrition-related diabetes mellitus with peripheral circulatory complications,190410002,292610018,,32
840951000006119,C109J,C109J00,Insulin treated Type 2 diabetes mellitus,237599002,2967820013,,32
840971000006112,C10D,C10D.00,Diabetes mellitus autosomal dominant type II,237604008,356082013,,32
841011000006112,F4208,F420800,Severe nonproliferative diabetic retinopathy,312905005,1775725011,,32
841351000006110,C109J-2,C109J12,Insulin treated Type II diabetes mellitus,237599002,1223147012,,32
881511000006113,C107-99,C107.99,Diabetes + periph.circulat.dis,422275004,881511000006113,,32
914031000006118,C10F0,C10F000,Renal disorder associated with type II diabetes mellitus,420279001,2618208012,,32
914041000006111,C10F0-1,C10F011,Type II diabetes mellitus with renal complications,420279001,3013392012,,32
914051000006113,C10F1,C10F100,Disorder of eye with type 2 diabetes mellitus,422099009,3698440016,,32
914061000006110,C10F1-1,C10F111,Type II diabetes mellitus with ophthalmic complications,422099009,3698440016,,32
914071000006115,C10F2,C10F200,Neurologic disorder associated with type 2 diabetes mellitus,421326000,3695406015,,32
914081000006117,C10F2-1,C10F211,Type II diabetes mellitus with neurological complications,421326000,3695406015,,32
914151000006112,C10F6,C10F600,Retinopathy with type 2 diabetes mellitus,422034002,3699410014,,32
914161000006114,C10F6-1,C10F611,Type II diabetes mellitus with retinopathy,422034002,3699410014,,32
914221000006113,C10FA,C10FA00,Type 2 diabetes mellitus with mononeuropathy,420436000,2618201018,,32
914231000006111,C10FA-1,C10FA11,Type II diabetes mellitus with mononeuropathy,420436000,3697667019,,32
914241000006118,C10FB,C10FB00,Polyneuropathy due to type 2 diabetes mellitus,713706002,3297353013,,32
914251000006116,C10FB-1,C10FB11,Type II diabetes mellitus with polyneuropathy,713706002,3297353013,,32
914261000006119,C10FC,C10FC00,Diabetes type 2 with nephropathy,420279001,3035432019,,32
914271000006114,C10FC-1,C10FC11,Type II diabetes mellitus with nephropathy,420279001,3013392012,,32
914301000006111,C10FE,C10FE00,Type 2 diabetes mellitus with diabetic cataract,420756003,3688522015,,32
914311000006114,C10FE-1,C10FE11,Type II diabetes mellitus with diabetic cataract,420756003,3688522015,,32
914391000006116,C10FJ,C10FJ00,Insulin treated Type 2 diabetes mellitus,237599002,2967820013,,32
928541000006117,C10FL,C10FL00,Persistent proteinuria associated with type 2 diabetes mellitus,421986006,2967751013,,32
928551000006115,C10FL-1,C10FL11,Type II diabetes mellitus with persistent proteinuria,421986006,2967751013,,32
928561000006118,C10FM,C10FM00,Persistent microalbuminuria associated with type 2 diabetes mellitus,420715001,2967769016,,32
928571000006113,C10FM-1,C10FM11,Type II diabetes mellitus with persistent microalbuminuria,420715001,2967769016,,32
928581000006111,C10FN,C10FN00,Ketoacidosis in type 2 diabetes mellitus,421750000,2967754017,,32
928591000006114,C10FN-1,C10FN11,Type II diabetes mellitus with ketoacidosis,421750000,2967754017,,32
928601000006118,C10FP,C10FP00,Ketoacidotic coma in type 2 diabetes mellitus,421847006,2618218019,,32
928611000006115,C10FP-1,C10FP11,Ketoacidotic coma in type II diabetes mellitus,421847006,2618218019,,32
938321000006116,C10FQ,C10FQ00,Exudative maculopathy associated with type 2 diabetes mellitus,421779007,2618237011,,32
967701000006116,C10M,C10M.00,Lipoatrophic diabetes mellitus,127012008,300015,,32
302011,G73y0,G73y000,Diabetic peripheral angiopathy,127014009,302011,,32
9093013,F420,F420.00,Diabetic retinopathy,4855003,9093013,,32
65526011,F3813-1,F381311,Diabetic amyotrophy,39058009,65526011,,32
73294018,F4640,F464000,Diabetic cataract,43959009,73294018,,32
82373015,F372-1,F372.11,Diabetic polyneuropathy,49455004,82373015,,32
98476015,F4201,F420100,Proliferative diabetic retinopathy,59276001,98476015,,32
205225016,C104-1,C104.11,Diabetic nephropathy,127013003,205225016,,32
292495016,C104y,C104y00,Other specified diabetes mellitus with renal complications,127013003,301016,,32
292496015,C104z,C104z00,Diabetes mellitus with nephropathy NOS,127013003,301016,,32
292503016,C105z,C105z00,Diabetes mellitus NOS with ophthalmic manifestation,25093002,42062018,,32
292512019,C106z,C106z00,Diabetes mellitus NOS with neurological manifestation,422088007,2618195014,,32
292523015,C107z,C107z00,Diabetes mellitus NOS with peripheral circulatory disorder,421895002,2618203015,,32
292538019,C10E5-1,C10E511,Type I diabetes mellitus with ulcer,190368000,292538019,,32
292540012,C10E5,C10E500,Type 1 diabetes mellitus with ulcer,190368000,292540012,,32
292541011,C10E6,C10E600,Type 1 diabetes mellitus with gangrene,420825003,2618207019,,32
292543014,C10E6-1,C10E611,Type I diabetes mellitus with gangrene,420825003,2618207019,,32
292565014,C108z,C108z00,Diabetes mellitus with multiple complications,385041000000108,760111000000115,,32
292576013,C10F3-1,C10F311,Type II diabetes mellitus with multiple complications,190388001,292576013,,32
292577016,C10F3,C10F300,Type 2 diabetes mellitus with multiple complications,190388001,292577016,,32
292579018,C10F4,C10F400,Type 2 diabetes mellitus with ulcer,190389009,292579018,,32
292581016,C10F4-1,C10F411,Type II diabetes mellitus with ulcer,190389009,292581016,,32
292582011,C10F5-1,C10F511,Type II diabetes mellitus with gangrene,421631007,2618206011,,32
292583018,C10F5,C10F500,Type 2 diabetes mellitus with gangrene,421631007,2618206011,,32
292621010,C10yz,C10yz00,Diabetes mellitus NOS with other specified manifestation,73211009,121589010,,32
292622015,C10z,C10z.00,Diabetes mellitus with unspecified complication,74627003,123939015,,32
292626017,C10zz,C10zz00,Diabetic complication,74627003,123939015,,32
293759015,Cyu23,Cyu2300,Diabetic renal disease,127013003,301016,,32
297492014,F3450,F345000,Diabetic mononeuritis multiplex,193141005,297492014,,32
297510017,F35z0,F35z000,Diabetic mononeuritis NOS,193141005,297492014,,32
297550019,F3720,F372000,Acute painful diabetic neuropathy,193183000,297550019,,32
297551015,F3721,F372100,Chronic painful diabetic neuropathy,193184006,297551015,,32
297552010,F3722,F372200,Asymptomatic diabetic neuropathy,193185007,297552010,,32
297754014,F4202,F420200,Preproliferative diabetic retinopathy,193349004,297754014,,32
297755010,F4203,F420300,Advanced diabetic maculopathy,193350004,297755010,,32
297758012,F420z,F420z00,Diabetic retinopathy NOS,4855003,9093013,,32
297964010,F4407,F440700,Diabetic iritis,193489006,297964010,,32
303846016,K01x1,K01x100,Nephrotic syndrome in diabetes mellitus,197605007,303846016,,32
303847013,K01x1-1,K01x111,Kimmelstiel - Wilson disease,197605007,303847013,,32
305158015,Kyu03,Kyu0300,Diabetic glomerulopathy,309426007,452844015,,32
308360012,M0372,M037200,Cellulitis in diabetic foot,200687002,308360012,,32
309177010,M2710,M271000,Ischaemic ulcer diabetic foot,201250006,309177010,,32
309179013,M2711,M271100,Neuropathic diabetic ulcer - foot,201251005,309179013,,32
309180011,M2712,M271200,Mixed diabetic ulcer - foot,201252003,309180011,,32
309737011,N0300,N030000,Diabetic cheiroarthropathy,201723002,309737011,,32
309738018,N0300-1,N030011,Diabetic cheiropathy,201723002,309738018,,32
317347010,R0542,R054200,[D]Gangrene of toe in diabetic,195302000,300505017,,32
317348017,R0543,R054300,[D]Widespread diabetic foot gangrene,195303005,300506016,,32
345486016,F372-2,F372.12,Diabetic neuropathy,230572002,345486016,,32
345487013,C106-2,C106.12,Diabetes mellitus with neuropathy,230572002,345487013,,32
345492010,F3y0,F3y0.00,Diabetic mononeuropathy,230577008,345492010,,32
347657010,F4204,F420400,Diabetic maculopathy,232020009,347657010,,32
354316011,C314-1,C314.11,Kidney disorder due to diabetes mellitus,127013003,3688488015,,32
354508018,K08yA-1,K08yA11,Clinical diabetic nephropathy,236500003,354508018,,32
354509014,K08yA,K08yA00,Proteinuric diabetic nephropathy,236500003,354509014,,32
399419012,F3813,F381300,Myasthenic syndrome due to diabetic amyotrophy,267604001,399419012,,32
453100011,14F4,14F4.00,H/O: Admission in last year for diabetes foot problem,309635005,453100011,,32
455408014,F4205,F420500,Advanced diabetic retinal disease,311782002,455408014,,32
459292011,C10EH,C10EH00,Type 1 diabetes mellitus with arthropathy,314893005,459292011,,32
459293018,C10EH-2,C10EH12,Insulin dependent diabetes mellitus with arthropathy,39710007,1229552016,,32
459294012,C10EH-1,C10EH11,Type I diabetes mellitus with arthropathy,314893005,459294012,,32
459296014,C10EJ,C10EJ00,Type 1 diabetes mellitus with neuropathic arthropathy,71771000119100,3010513018,,32
459306016,C10FF-1,C10FF11,Type II diabetes mellitus with peripheral angiopathy,314902007,459306016,,32
459308015,C10FF,C10FF00,Type 2 diabetes mellitus with peripheral angiopathy,314902007,459308015,,32
459309011,C109G,C109G00,Non-insulin dependent diabetes mellitus with arthropathy,314903002,459309011,,32
459310018,C10FG,C10FG00,Type 2 diabetes mellitus with arthropathy,314903002,459310018,,32
459311019,C10FG-1,C10FG11,Type II diabetes mellitus with arthropathy,314903002,459311019,,32
459312014,C10FH-1,C10FH11,Type II diabetes mellitus with neuropathic arthropathy,314904008,459312014,,32
459313016,C10FH,C10FH00,Type 2 diabetes mellitus with neuropathic arthropathy,314904008,459313016,,32
1230890017,F1711,F171100,Autonomic neuropathy due to diabetes,50620007,1230890017,,32
1484867016,F4206,F420600,Non proliferative diabetic retinopathy,390834004,1484867016,,32
1484887015,2BBL,2BBL.00,O/E - diabetic maculopathy present both eyes,390854003,1484887015,,27
1488395018,2G5H,2G5H.00,O/E - Right diabetic foot - ulcerated,394673007,1488395018,,27
1488396017,2G5L,2G5L.00,O/E - Left diabetic foot - ulcerated,394674001,1488396017,,27
1780311019,C10EL,C10EL00,Type 1 diabetes mellitus with persistent microalbuminuria,401110002,1780311019,,32
1785163015,F4207,F420700,High risk proliferative diabetic retinopathy,312907002,1785163015,,32
1785332013,F4200,F420000,Background diabetic retinopathy,390834004,1785332013,,32
2159973010,2BBP,2BBP.00,O/E - right eye background diabetic retinopathy,408409007,2159973010,,27
2159974016,2BBQ,2BBQ.00,O/E - left eye background diabetic retinopathy,408410002,2159974016,,27
2159975015,2BBR,2BBR.00,O/E - right eye preproliferative diabetic retinopathy,408411003,2159975015,,27
2159976019,2BBS,2BBS.00,O/E - left eye preproliferative diabetic retinopathy,408412005,2159976019,,27
2159977011,2BBT,2BBT.00,O/E - right eye proliferative diabetic retinopathy,408413000,2159977011,,27
2159978018,2BBV,2BBV.00,O/E - left eye proliferative diabetic retinopathy,408414006,2159978018,,27
2159979014,2BBW,2BBW.00,Maculopathy of right eye with diabetes mellitus,769244003,3698428016,,27
2159980012,2BBX,2BBX.00,Maculopathy of left eye with diabetes mellitus,769245002,3698426017,,27
2474726011,7276,7276.00,Pan retinal photocoagulation for diabetes,413180006,2474726011,,32
2532976019,2G5W,2G5W.00,O/E - left chronic diabetic foot ulcer,414890007,2532976019,,27
2532977011,2G5V,2G5V.00,O/E - right chronic diabetic foot ulcer,414906009,2532977011,,27
2549896013,2BBo,2BBo.00,O/E - sight threatening diabetic retinopathy,417677008,2549896013,,27
13751000006117,C108y,C108y00,Other specified diabetes mellitus with multiple comps,385041000000108,760111000000115,,32
13761000006115,C106y,C106y00,Other specified diabetes mellitus with neurological comps,422088007,2618195014,,32
13771000006110,C105y,C105y00,Other specified diabetes mellitus with ophthalmic complicatn,25093002,42062018,,32
13781000006113,C10yy,C10yy00,Other specified diabetes mellitus with other spec comps,73211009,121589010,,32
13811000006110,C10zy,C10zy00,Other specified diabetes mellitus with unspecified comps,74627003,123939015,,32
84311000006118,C108H-2,C108H12,Type 1 diabetes mellitus with arthropathy,314893005,459292011,,32
84331000006112,C1086-2,C108612,Type 1 diabetes mellitus with gangrene,420825003,2618207019,,32
84371000006110,C108D-2,C108D12,Type 1 diabetes mellitus with nephropathy,421893009,2623054013,,32
84381000006113,C1082-2,C108212,Type 1 diabetes mellitus with neurological complications,421468001,2618197018,,32
84391000006111,C108J-2,C108J12,Type 1 diabetes mellitus with neuropathic arthropathy,71771000119100,3010513018,,32
84401000006113,C1081-2,C108112,Type 1 diabetes mellitus with ophthalmic complications,739681000,3537386015,,32
84421000006115,C108C-2,C108C12,Type 1 diabetes mellitus with polyneuropathy,713705003,3297342019,,32
84431000006117,C1080-2,C108012,Type 1 diabetes mellitus with renal complications,421893009,2618211013,,32
84441000006110,C1087-2,C108712,Type 1 diabetes mellitus with retinopathy,420789003,3699407019,,32
84451000006112,C1085-2,C108512,Type 1 diabetes mellitus with ulcer,190368000,292540012,,32
84491000006118,C109G-2,C109G12,Type 2 diabetes mellitus with arthropathy,314903002,459310018,,32
84501000006114,C109E-2,C109E12,Type 2 diabetes mellitus with diabetic cataract,420756003,3688522015,,32
84511000006112,C1095-2,C109512,Type 2 diabetes mellitus with gangrene,421631007,2618206011,,32
84531000006118,C109A-2,C109A12,Type 2 diabetes mellitus with mononeuropathy,420436000,2618201018,,32
84541000006111,C1093-2,C109312,Type 2 diabetes mellitus with multiple complications,190388001,292577016,,32
84551000006113,C109C-2,C109C12,Type 2 diabetes mellitus with nephropathy,420279001,3035432019,,32
84561000006110,C1092-2,C109212,Type 2 diabetes mellitus with neurological complications,421326000,3695406015,,32
84571000006115,C109H-2,C109H12,Type 2 diabetes mellitus with neuropathic arthropathy,314904008,459313016,,32
84581000006117,C1091-2,C109112,Type 2 diabetes mellitus with ophthalmic complications,422099009,3698440016,,32
84591000006119,C109F-2,C109F12,Type 2 diabetes mellitus with peripheral angiopathy,314902007,459308015,,32
84601000006110,C109B-2,C109B12,Type 2 diabetes mellitus with polyneuropathy,713706002,3297353013,,32
84611000006113,C1090-2,C109012,Type 2 diabetes mellitus with renal complications,420279001,2618208012,,32
84621000006117,C1096-2,C109612,Type 2 diabetes mellitus with retinopathy,422034002,3699410014,,32
84631000006119,C1094-2,C109412,Type 2 diabetes mellitus with ulcer,190389009,292579018,,32
84681000006118,C108H-1,C108H11,Type I diabetes mellitus with arthropathy,314893005,459294012,,32
84691000006115,C108F-1,C108F11,Cataract due to diabetes mellitus type 1,421920002,3688521010,,32
84701000006115,C1086-1,C108611,Type I diabetes mellitus with gangrene,420825003,2618207019,,32
84721000006113,C108B-1,C108B11,Mononeuropathy with type 1 diabetes mellitus,420918009,3697664014,,32
84731000006111,C1083-1,C108311,Multiple complications of type 1 diabetes mellitus,422228004,2967771016,,32
84741000006118,C108D-1,C108D11,Type I diabetes mellitus with nephropathy,421893009,2623054013,,32
84751000006116,C1082-1,C108211,Type I diabetes mellitus with neurological complications,421468001,3695401013,,32
84761000006119,C108J-1,C108J11,Type I diabetes mellitus with neuropathic arthropathy,71771000119100,3010513018,,32
84791000006110,C108C-1,C108C11,Polyneuropathy due to diabetes mellitus type I,713705003,3297390014,,32
84801000006111,C1080-1,C108011,Type I diabetes mellitus with renal complications,421893009,2623054013,,32
84811000006114,C1087-1,C108711,Type I diabetes mellitus with retinopathy,420789003,3699407019,,32
84821000006118,C1085-1,C108511,Type I diabetes mellitus with ulcer,190368000,292538019,,32
84861000006112,C109G-1,C109G11,Type II diabetes mellitus with arthropathy,314903002,459311019,,32
84871000006117,C109E-1,C109E11,Cataract due to diabetes mellitus type 2,420756003,3688522015,,32
84881000006119,C1095-1,C109511,Type II diabetes mellitus with gangrene,421631007,2618206011,,32
84901000006117,C109A-1,C109A11,Mononeuropathy with type 2 diabetes mellitus,420436000,3697667019,,32
84911000006119,C1093-1,C109311,Type II diabetes mellitus with multiple complications,190388001,292576013,,32
84921000006110,C109C-1,C109C11,Renal disorder due to type 2 diabetes mellitus,420279001,3013392012,,32
84931000006113,C1092-1,C109211,Neurological disorder with diabetes type 2,421326000,3695406015,,32
84941000006115,C109H-1,C109H11,Type II diabetes mellitus with neuropathic arthropathy,314904008,459312014,,32
84951000006118,C1091-1,C109111,Disorder of eye with type 2 diabetes mellitus,422099009,3698440016,,32
84961000006116,C109F-1,C109F11,Type II diabetes mellitus with peripheral angiopathy,314902007,459306016,,32
84971000006111,C109B-1,C109B11,Type II diabetes mellitus with polyneuropathy,713706002,3297353013,,32
84981000006114,C1090-1,C109011,Type II diabetes mellitus with renal complications,420279001,3013392012,,32
84991000006112,C1096-1,C109611,Type II diabetes mellitus with retinopathy,422034002,3699410014,,32
85001000006117,C1094-1,C109411,Type II diabetes mellitus with ulcer,190389009,292581016,,32
169731000006118,2BBF,2BBF.00,Retinal abnormality - diabetes-related,4855003,1230609013,,32
214921000006116,F372,F372.00,Polyneuropathy in diabetes,49455004,82373015,,32
280521000006117,C109A,C109A00,Non-insulin dependent diabetes mellitus with mononeuropathy,420436000,3697667019,,32
280531000006119,C109C,C109C00,Non-insulin dependent diabetes mellitus with nephropathy,420279001,3035432019,,32
280541000006112,C109B,C109B00,Non-insulin dependent diabetes mellitus with polyneuropathy,713706002,3297353013,,32
280551000006114,C1094,C109400,Non-insulin-dependent diabetes mellitus with ulcer,190389009,292580015,,32
280561000006111,C109F,C109F00,Non-insulin-dependent diabetes mellitus with peripheral angiopathy,314902007,459307013,,32
280581000006118,C1093,C109300,Non-insulin-dependent diabetes mellitus with multiple complications,190388001,292578014,,32
280591000006115,C1092,C109200,Non-insulin-dependent diabetes mellitus with neuro comps,421326000,3695406015,,32
281161000006114,C109E,C109E00,Non-insulin depend diabetes mellitus with diabetic cataract,420756003,3035281015,,32
281181000006116,C109H,C109H00,Non-insulin dependent diabetes mellitus with neuropathic arthropathy,314904008,459314010,,32
281211000006117,C1095,C109500,Gangrene associated with type 2 diabetes mellitus,421631007,2967779019,,32
299601000000114,C10EQ,C10EQ00,Gastroparesis with type 1 diabetes mellitus,713702000,3698406016,,32
299621000000117,C10FR,C10FR00,Gastroparesis with type 2 diabetes mellitus,713703005,3698412014,,32
513871000006118,E11-1,E11..11,Bipolar disorder,13746004,23447014,,32
587111000006111,C1091,C109100,Non-insulin-dependent diabetes mellitus with ophthalm comps,422099009,3698440016,,32
587521000006111,C1090,C109000,Non-insulin-dependent diabetes mellitus with renal comps,420279001,2615535015,,32
616351000006115,C107-1,C107.11,Diabetes mellitus with gangrene,422275004,2616612015,,32
616391000006114,C106,C106.00,Nervous system disorder due to diabetes mellitus,422088007,3688477014,,32
616421000006118,C105,C105.00,Eye disorder due to diabetes mellitus,25093002,3688467012,,32
616441000006113,C107,C107.00,Peripheral vascular disorder due to diabetes mellitus,421895002,3688501014,,32
616451000006110,C106-3,C106.13,Diabetes mellitus with polyneuropathy,49455004,82373015,,32
616461000006112,C104,C104.00,Diabetes mellitus with renal manifestation,127013003,301016,,32
616481000006119,C1061,C106100,"Diabetes mellitus, adult onset, + neurological manifestation",421326000,2618196010,,32
616491000006116,C1051,C105100,"Diabetes mellitus, adult onset, + ophthalmic manifestation",422099009,2618233010,,32
616501000006112,C10z1,C10z100,Disorder due to type 2 diabetes mellitus,422014003,3013072014,,32
616551000006111,C1041,C104100,"Diabetes mellitus, adult onset, with renal manifestation",420279001,2615535015,,32
616561000006113,C1072,C107200,"Diabetes mellitus, adult with gangrene",421631007,2618206011,,32
616581000006115,C1071,C107100,"Diabetes mellitus, adult, + peripheral circulatory disorder",422166005,2618204014,,32
616591000006117,C1070,C107000,"Diabetes mellitus, juvenile +peripheral circulatory disorder",421365002,2618205010,,32
616601000006113,C1050,C105000,"Diabetes mellitus, juvenile type, + ophthalmic manifestation",739681000,3537386015,,32
616611000006111,C10z0,C10z000,Disorder due to type 1 diabetes mellitus,420868002,3013528019,,32
616661000006114,C1040,C104000,"Diabetes mellitus, juvenile type, with renal manifestation",421893009,2618211013,,32
616671000006119,C1060,C106000,"Diabetes mellitus, juvenile, + neurological manifestation",421468001,2618197018,,32
616831000006118,C107-2,C107.12,Diabetes with gangrene,422275004,2616612015,,32
616921000006113,C106-1,C106.11,Diabetic amyotrophy,39058009,65526011,,32
616971000006114,N0301,N030100,Diabetic Charcot's arthropathy,201724008,309739014,,32
641581000006115,C1096,C109600,Non-insulin-dependent diabetes mellitus with retinopathy,422034002,3035295017,,32
674961000006118,C1074,C107400,Peripheral circulatory disorder associated with type 2 diabetes mellitus,422166005,2623039019,,32
719601000006110,C10A5,C10A500,Malnutrition-related diabetes mellitus with peripheral circulatory complications,190410002,292610018,,32
733161000000116,2BBr,2BBr.00,Impaired vision due to diabetic retinopathy,373041000000101,733161000000116,,27
764191000006112,2G510,2G51000,Foot abnormality - diabetes related,280137006,417658010,,32
764201000006110,2G5C,2G5C.00,Foot abnormality - diabetes related,280137006,417658010,,32
771331000006116,C108H,C108H00,Insulin dependent diabetes mellitus with arthropathy,39710007,1229552016,,32
771341000006114,C108F,C108F00,Insulin dependent diabetes mellitus with diabetic cataract,43959009,73294018,,32
771351000006111,C1086,C108600,Insulin dependent diabetes mellitus with gangrene,422275004,2616612015,,32
771371000006118,C108B,C108B00,Insulin dependent diabetes mellitus with mononeuropathy,230577008,345492010,,32
771381000006115,C1083,C108300,Insulin dependent diabetes mellitus with multiple complicatn,385041000000108,760111000000115,,32
771391000006117,C108D,C108D00,Insulin dependent diabetes mellitus with nephropathy,127013003,301016,,32
771401000006115,C108C,C108C00,Insulin dependent diabetes mellitus with polyneuropathy,49455004,82373015,,32
771411000006117,C1087,C108700,Insulin dependent diabetes mellitus with retinopathy,4855003,9093013,,32
771421000006113,C1085,C108500,Insulin dependent diabetes mellitus with ulcer,422183001,2623058011,,32
771481000006112,C1082,C108200,Insulin-dependent diabetes mellitus with neurological comps,422088007,3688477014,,32
771491000006110,C1081,C108100,Insulin-dependent diabetes mellitus with ophthalmic comps,25093002,3688467012,,32
771501000006119,C1080,C108000,Insulin-dependent diabetes mellitus with renal complications,127013003,301016,,32
772131000006111,C108J,C108J00,Insulin dependent diab mell with neuropathic arthropathy,201724008,309740011,,32
772141000006118,C108G,C108G00,Insulin dependent diab mell with peripheral angiopathy,421895002,2618203015,,32
787101000006114,C1073,C107300,IDDM with peripheral circulatory disorder,421895002,2618203015,,32
841011000006112,F4208,F420800,Severe nonproliferative diabetic retinopathy,312905005,1775725011,,32
881511000006113,C107-99,C107.99,Diabetes + periph.circulat.dis,422275004,881511000006113,,32
913441000006119,C10E0-2,C10E012,Insulin-dependent diabetes mellitus with renal complications,127013003,301016,,32
913451000006117,C10E0,C10E000,Type 1 diabetes mellitus with renal complications,421893009,2618211013,,32
913471000006110,C10E1-2,C10E112,Insulin-dependent diabetes mellitus with ophthalmic comps,25093002,3688467012,,32
913481000006113,C10E1,C10E100,Type 1 diabetes mellitus with ophthalmic complications,739681000,3537386015,,32
913491000006111,C10E1-1,C10E111,Type I diabetes mellitus with ophthalmic complications,739681000,3698438014,,32
913501000006115,C10E2-2,C10E212,Insulin-dependent diabetes mellitus with neurological comps,422088007,3688477014,,32
913511000006117,C10E2,C10E200,Type 1 diabetes mellitus with neurological complications,421468001,2618197018,,32
913531000006111,C10E3-2,C10E312,Insulin dependent diabetes mellitus with multiple complicat,385041000000108,760111000000115,,32
913541000006118,C10E3,C10E300,Type 1 diabetes mellitus with multiple complications,422228004,2618232017,,32
913551000006116,C10E3-1,C10E311,Type I diabetes mellitus with multiple complications,422228004,2967771016,,32
913591000006110,C10E5-2,C10E512,Skin ulcer associated with diabetes mellitus,422183001,2623058011,,32
913621000006112,C10E6-2,C10E612,Insulin dependent diabetes mellitus with gangrene,422275004,2616612015,,32
913651000006115,C10E7-2,C10E712,Insulin dependent diabetes mellitus with retinopathy,4855003,9093013,,32
913661000006118,C10E7,C10E700,Retinopathy with type 1 diabetes mellitus,420789003,3699407019,,32
913671000006113,C10E7-1,C10E711,Type I diabetes mellitus with retinopathy,420789003,3699407019,,32
913771000006115,C10EB-2,C10EB12,Insulin dependent diabetes mellitus with mononeuropathy,230577008,345492010,,32
913781000006117,C10EB,C10EB00,Type 1 diabetes mellitus with mononeuropathy,420918009,2618199015,,32
913791000006119,C10EB-1,C10EB11,Type I diabetes mellitus with mononeuropathy,420918009,3697664014,,32
913801000006118,C10EC-2,C10EC12,Insulin dependent diabetes mellitus with polyneuropathy,49455004,82373015,,32
913811000006115,C10EC,C10EC00,Type 1 diabetes mellitus with polyneuropathy,713705003,3297342019,,32
913821000006111,C10EC-1,C10EC11,Type I diabetes mellitus with polyneuropathy,713705003,3297390014,,32
913831000006114,C10ED-2,C10ED12,Insulin dependent diabetes mellitus with nephropathy,127013003,301016,,32
913841000006116,C10ED,C10ED00,Renal disorder associated with type 1 diabetes mellitus,421893009,2623054013,,32
913851000006119,C10ED-1,C10ED11,Type I diabetes mellitus with nephropathy,421893009,2623054013,,32
913891000006113,C10EF-2,C10EF12,Insulin dependent diabetes mellitus with diabetic cataract,43959009,73294018,,32
913901000006112,C10EF,C10EF00,Type 1 diabetes mellitus with diabetic cataract,421920002,2618234016,,32
913921000006119,C10EG-2,C10EG12,Insulin dependent diab mell with peripheral angiopathy,421895002,2618203015,,32
913931000006116,C10EG,C10EG00,Type 1 diabetes mellitus with peripheral angiopathy,31211000119101,3315042015,,32
913981000006115,C10EJ-2,C10EJ12,Insulin dependent diab mell with neuropathic arthropathy,201724008,309740011,,32
914031000006118,C10F0,C10F000,Renal disorder associated with type II diabetes mellitus,420279001,2618208012,,32
914041000006111,C10F0-1,C10F011,Type II diabetes mellitus with renal complications,420279001,3013392012,,32
914051000006113,C10F1,C10F100,Disorder of eye with type 2 diabetes mellitus,422099009,3698440016,,32
914061000006110,C10F1-1,C10F111,Type II diabetes mellitus with ophthalmic complications,422099009,3698440016,,32
914071000006115,C10F2,C10F200,Neurologic disorder associated with type 2 diabetes mellitus,421326000,3695406015,,32
914081000006117,C10F2-1,C10F211,Type II diabetes mellitus with neurological complications,421326000,3695406015,,32
